player_id,player_id,player_match_name,player_position,team_id,season,corners_into_box_successful,games_played,short_passes_successful,shots_off_target,passes_opposition_half_unsuccessful,corners_into_box_unsuccessful,clean_sheets,crossses_corners_unsuccessful,goals_conceded_outside_box,through_balls,duels_aerial,duels_ground,open_play_crosses_unsuccessful,goals_conceded,successful_passes_total,recoveries,handballs_conceded,tackled,duels,appearances,tackles_lost,duels_won,passes_unsuccessful,passes_rightside,overruns,short_passes_unsuccessful,passes_backwards,passes_open_play,key_passes,shots_on_target,open_play_passes_successful,crosses_corners_successful,lay_offs_successful,passes_own_half_unsuccessful,launches_successful,tackles_won,goals_inside_box,minutes,starts,long_passess_successful,sub_on,loss_of_possession_total,goals_conceded_inside_box,goals_right_foot,duels_lost,lay_offs_unsuccessful,shots_total,total_fouls_won,fouls_conceded_total,tackles_total,passes_forward,yellow_cards,touches_total_opposition_box,goals_left_foot,passes_own_half_successful,passes_total,passess_leftside,dribbles_unsuccessful,crosses_open_play_successful,corners_won,interceptions,dribbles_successful,aerial_duels_lost,assists,duels_ground_lost,passess_opp_half_successful,goals,long_passes_unsuccessful,clearances_total,goals_outside_box,touches,ground_duels_won,corners_taken,assists_intentional,sub_off,foul_attempted_tackle,launches_unsuccessful,shots_blocked,aerial_duels_won,goals_home,goals_away,goals_win,woodwork_hit,goal_line_clearances,goals_conceded_penalty,offsides,throw_ins_to_own_player,blocks,penalties_conceded,attempts_from_set_pieces,goals_other,goals_head,own_goals,throw_ins_to_opposition_player,penalties_won,assists_second,gk_distribution_successful,goalkicks_total,penalty_goals,penalties_taken,penalties_saved,saves_made_inside_box,gk_smother,saves_made,catches,punches,saves_made_caught,penalties_faced,saves_made_outside_box,saves_penalty,saves_made_parried,gk_distribution_unsuccessful,drops,last_updated,,
682,682,T. Malham,Midfielder,2,2024,0,20,326,1,99,0,4,28,6,0,22,80,28,26,348,77,1,16,102,20,8,60,131,113,0,70,101,473,10,1,345,7,0,60,7,22,0,1527,17,22,3,219,20,0,42,2,2,7,11,30,216,2,7,0,227,479,49,7,7,5,26,13,11,2,31,128,0,61,55,0,860,49,0,1,4,3,40,1,11,0,0,0,0,1,2,0,92,14,0,0,,0,1,22,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
686,686,S. DeMelo,Midfielder,14,2024,11,21,383,18,170,16,2,55,6,2,7,278,29,29,393,77,0,76,285,21,15,140,133,82,5,116,136,489,27,19,361,21,8,18,1,21,4,1753,20,10,1,332,23,4,145,2,37,86,44,36,186,5,41,1,138,526,122,33,7,13,8,15,3,2,142,276,5,17,11,1,1008,136,34,2,8,28,6,15,4,4,1,2,2,0,5,0,5,1,0,9,,0,0,2,0,1,0,0,1,2,,0,0,0,0,0,,0,0,,0,0,0,3/12/25,,
688,688,H. Beall,Goalkeeper,16,2024,0,2,32,0,4,0,0,0,1,0,0,1,0,2,39,9,0,0,1,2,0,1,15,11,0,0,0,33,0,0,27,0,0,11,2,0,0,117,1,7,1,15,1,0,0,0,0,1,0,0,21,0,0,0,38,54,22,0,0,0,0,0,0,0,0,1,0,15,0,0,66,1,0,0,0,0,4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,15,15,0,0,,2,0,5,0,0,0,0,1,,1,6,0,3/12/25,,
690,690,J. Lester,Defender,6,2024,0,5,82,0,8,0,0,0,0,0,7,12,0,5,83,8,0,2,19,5,1,14,10,10,0,6,12,91,0,0,82,0,0,2,0,3,0,211,2,1,3,12,5,0,5,0,0,4,1,4,35,1,0,0,62,93,36,0,0,0,4,1,2,0,3,21,0,4,11,0,128,9,0,0,0,0,2,1,5,0,0,0,0,0,0,0,1,3,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
691,691,S. Jakobsson,Attacker,16,2024,0,12,74,4,54,0,0,26,0,0,8,67,26,7,75,28,1,24,75,12,5,31,37,21,1,33,27,112,6,3,75,6,1,9,1,12,1,557,6,1,6,105,7,0,44,0,7,3,6,17,39,0,35,1,31,112,25,14,6,7,2,7,4,0,40,50,1,4,7,0,256,27,0,0,5,5,3,4,4,1,0,0,0,,1,5,5,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
694,694,N. Girma,Defender,16,2024,0,20,1269,1,76,0,4,2,2,0,35,47,2,27,1328,122,0,1,82,20,14,54,125,515,0,69,97,1406,3,0,1283,1,0,51,8,17,0,1715,20,59,0,138,25,0,28,1,1,2,8,31,463,3,1,0,1020,1453,378,0,1,0,18,2,16,0,12,309,0,56,95,0,1673,35,0,0,3,4,22,1,19,0,0,0,0,,2,0,6,22,1,0,0,0,1,0,,,5,5,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
699,699,A. Ali,Attacker,16,2024,0,14,78,4,32,0,0,7,1,0,8,50,7,11,80,18,1,20,58,14,3,23,29,24,0,28,38,97,5,5,68,0,9,4,0,5,1,567,4,2,10,89,10,0,35,1,9,8,7,8,23,0,30,0,23,109,24,4,0,5,5,4,5,0,30,57,1,1,2,0,229,20,0,0,4,4,1,3,3,0,1,0,0,,0,1,2,1,0,0,1,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
700,700,B. Briede,Midfielder,4,2024,0,17,124,2,20,2,0,3,0,0,8,20,1,7,126,26,0,10,28,17,1,9,27,33,1,24,47,152,5,1,125,0,7,10,0,2,0,359,2,2,15,56,7,0,19,1,3,3,1,3,28,0,9,0,65,153,45,4,0,2,3,1,6,0,13,61,0,3,3,0,212,7,2,0,2,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,3/12/25,,
707,707,A. Schult,Goalkeeper,13,2024,0,11,184,0,29,0,6,0,1,0,8,6,0,8,246,114,0,0,14,11,0,13,69,101,0,2,0,180,1,0,152,0,0,40,15,0,0,990,11,62,0,76,7,0,1,0,0,4,0,0,137,0,0,0,227,315,77,0,0,0,0,1,0,0,1,19,0,67,7,0,452,5,0,0,0,0,24,0,8,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,130,86,0,0,,21,1,39,15,4,0,0,17,,6,21,1,3/12/25,,
714,714,C. Lavogez,Midfielder,13,2024,0,14,104,10,68,3,0,13,1,0,21,82,7,10,110,36,0,23,103,14,5,46,73,33,3,59,35,174,3,9,101,2,0,18,1,10,2,476,4,6,10,149,9,1,57,1,19,12,17,15,72,2,22,1,33,183,43,14,2,4,2,8,10,0,47,79,2,14,6,0,365,35,4,0,4,12,9,4,11,0,2,1,1,0,0,4,1,1,0,1,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
716,716,J. Bike,Attacker,2,2024,3,24,211,12,90,3,0,15,5,0,31,122,12,23,218,70,0,37,153,24,8,72,113,41,1,80,97,329,6,6,216,8,3,38,2,11,1,1377,15,7,9,205,18,0,81,2,18,24,20,19,105,4,42,0,124,331,88,23,5,13,17,16,18,2,63,102,1,33,25,0,598,59,8,2,10,15,24,1,13,1,0,0,1,0,2,5,8,2,0,0,,1,0,8,1,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
717,717,Bruninha,Defender,5,2024,0,22,249,4,63,1,1,16,1,0,10,99,12,9,263,41,1,27,109,22,8,38,72,25,4,50,64,328,8,1,258,6,1,25,4,10,0,898,8,14,14,155,8,0,71,1,5,12,22,18,160,3,8,0,126,335,86,18,5,3,12,7,9,2,62,143,0,22,6,0,593,37,1,2,5,13,15,2,1,0,0,0,0,0,1,0,76,2,0,0,,0,0,29,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
721,721,J. Huitema,Attacker,6,2024,0,18,225,12,81,0,2,6,1,4,93,121,6,24,230,35,0,37,214,18,11,102,99,74,3,94,77,317,17,15,218,1,13,24,1,15,3,1509,17,5,1,184,23,1,112,1,27,19,15,26,105,2,79,1,63,329,73,12,1,5,3,9,43,1,69,168,3,5,23,0,596,52,0,0,7,8,2,10,50,0,3,0,1,1,3,2,2,4,0,0,,1,0,0,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
733,733,J. Shaw,Attacker,16,2024,1,22,271,8,129,4,1,20,1,8,55,141,15,14,280,61,1,45,196,22,8,103,128,77,1,110,69,400,25,12,273,8,10,19,0,23,3,1252,13,9,9,228,13,3,93,3,20,23,14,31,155,1,65,1,96,408,107,21,5,12,11,20,26,1,67,192,4,18,9,1,695,74,5,1,11,9,6,17,29,3,1,2,0,,2,1,0,0,0,0,0,0,0,1,,,0,0,1,1,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
737,737,A. Thompson,Attacker,15,2024,0,26,464,18,136,1,3,27,3,6,15,238,26,34,472,132,0,86,253,26,12,107,158,162,9,137,179,626,27,17,468,11,7,49,2,32,5,2149,24,8,2,335,31,3,146,0,35,30,20,44,158,1,136,2,157,630,131,45,11,27,15,31,13,7,133,326,5,21,12,0,1089,105,2,6,8,15,13,15,2,3,2,1,2,0,2,9,12,4,0,0,,0,,2,1,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
738,738,A. Anderson,Goalkeeper,15,2024,0,3,115,0,7,0,0,0,0,0,0,0,0,6,142,31,0,0,0,3,0,0,22,56,0,4,0,134,0,0,122,0,0,15,9,0,0,270,3,27,0,23,6,0,0,0,0,0,0,0,55,0,0,0,132,164,53,0,0,0,0,0,0,0,0,10,0,18,2,0,204,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,34,21,0,0,,8,0,17,1,1,1,0,8,,2,6,1,3/12/25,,
741,741,A. Schlegel,Attacker,2,2024,0,23,262,6,101,0,0,3,3,1,111,91,3,21,271,56,1,27,202,23,10,99,124,77,0,110,100,367,15,9,243,1,9,26,2,14,6,1340,20,9,3,185,18,5,103,3,15,11,15,24,145,0,39,1,142,395,73,5,1,4,10,10,56,0,47,130,7,14,17,1,596,44,0,0,19,6,7,5,55,2,5,3,1,0,0,2,0,1,0,0,,1,0,0,0,,0,0,1,1,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
742,742,M. Wood,Goalkeeper,2,2024,0,3,27,0,10,0,0,0,1,0,1,0,0,4,49,11,0,0,1,3,0,0,23,11,0,1,0,27,0,0,20,0,0,13,7,0,0,208,2,22,1,23,3,0,1,0,0,0,0,0,44,0,0,0,44,72,17,0,0,0,0,0,1,0,0,5,0,22,2,0,86,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,25,34,0,0,,3,0,8,1,1,0,0,5,,1,11,0,3/12/25,,
743,743,Júlia Bianchi,Midfielder,2,2024,2,18,223,2,68,0,1,2,4,1,33,97,2,13,237,62,1,21,130,18,13,64,91,64,1,75,55,324,5,1,234,4,3,25,2,21,1,791,9,14,9,136,9,1,66,0,3,11,15,34,127,2,8,0,117,328,82,14,2,2,8,4,18,0,48,124,1,16,12,0,484,49,2,0,7,11,9,0,15,1,0,0,1,0,0,0,0,3,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
744,744,P. Hocking,Attacker,17,2024,0,22,177,12,79,1,1,8,4,0,33,135,7,23,186,51,2,43,168,22,12,64,96,78,2,90,76,273,10,9,177,2,9,25,2,18,4,1404,15,9,7,207,19,4,104,1,21,13,24,30,71,6,72,0,69,282,57,23,2,12,10,11,23,3,81,119,4,6,8,0,549,54,2,1,10,15,2,10,10,2,2,0,1,0,0,5,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
744,744,S. Feller,Midfielder,2,2024,0,22,177,12,79,1,1,8,4,0,33,133,7,23,186,51,2,42,166,22,12,64,96,78,2,90,76,273,10,9,177,2,9,25,2,18,4,1404,15,9,7,205,19,4,102,1,21,13,23,30,71,6,72,0,69,282,57,23,2,12,10,11,23,3,79,119,4,6,8,0,547,54,2,1,10,15,2,10,10,2,2,0,1,0,0,6,5,1,0,0,,0,0,1,1,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
747,747,A. Spaanstra,Attacker,8,2024,0,20,183,6,66,2,0,11,3,0,14,83,9,15,189,46,0,38,97,20,8,36,82,104,2,76,73,269,11,8,188,3,4,27,3,8,1,919,12,6,8,152,12,0,61,0,14,11,6,16,71,1,33,0,70,271,23,21,3,5,4,6,11,2,50,122,1,6,4,0,455,33,4,2,12,3,4,5,3,1,0,0,0,0,0,1,11,1,0,0,,1,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3/12/25,,
749,749,G. Robinson,Defender,13,2024,0,11,407,1,47,0,2,1,3,0,32,45,1,15,435,63,1,2,77,11,5,50,77,171,1,40,14,493,0,3,423,0,0,31,10,15,1,926,11,28,0,88,12,1,27,0,4,10,9,20,183,2,11,0,304,512,144,1,0,0,15,3,15,0,12,131,1,37,53,0,665,33,0,0,1,6,25,5,17,1,0,0,0,0,0,0,0,12,0,0,,0,0,0,0,0,1,4,0,0,,0,0,0,0,0,0,0,0,,0,3,0,3/12/25,,
751,751,M. Cooper,Attacker,13,2024,1,23,269,13,148,1,0,46,2,5,32,186,45,18,282,86,1,54,218,23,14,104,138,37,4,117,97,414,22,11,276,11,4,36,0,24,3,1502,17,13,6,291,16,1,114,1,24,30,29,38,131,2,81,2,91,420,155,28,10,15,17,21,17,3,97,202,3,21,8,0,831,89,4,3,14,15,9,16,15,2,1,0,0,0,1,3,28,2,0,0,,0,0,5,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
752,752,H. Glas,Defender,6,2024,0,7,142,0,32,0,0,7,1,0,10,25,7,11,151,12,1,3,35,7,4,21,35,36,0,28,43,184,4,0,149,1,2,10,4,6,0,477,6,9,1,56,10,0,14,0,0,1,9,10,73,1,5,0,81,186,34,0,1,1,10,1,1,0,13,71,0,7,9,0,308,12,0,0,5,2,6,1,9,0,0,0,0,0,2,0,61,0,0,0,,0,0,5,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
755,755,H. Hopkins,Attacker,11,2024,0,24,301,16,146,0,2,25,4,1,78,122,25,20,309,58,0,46,200,24,5,100,158,150,2,129,133,455,16,10,297,4,12,37,0,11,3,1471,18,8,6,287,16,1,100,2,26,19,21,16,118,2,90,0,127,467,66,22,4,12,5,16,27,1,73,186,3,29,19,0,759,49,0,1,11,13,16,8,51,2,1,1,0,0,1,10,2,3,0,0,,2,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3/12/25,,
758,758,O. Wingate,Attacker,11,2024,0,11,64,5,28,0,0,4,0,0,5,48,4,7,65,12,0,26,53,11,1,17,32,17,2,30,27,97,5,5,65,3,0,8,0,1,2,380,1,1,10,83,7,2,36,0,10,4,3,2,21,0,43,0,31,97,32,17,3,5,1,9,3,2,33,37,2,2,0,0,209,15,0,2,1,0,2,2,2,2,0,0,0,0,1,1,5,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3/12/25,,
760,760,N. Miura,Midfielder,11,2024,0,26,898,5,93,2,3,8,4,2,25,205,6,25,945,143,0,40,230,26,28,118,152,305,2,119,225,1087,14,6,935,1,15,67,7,47,0,2055,24,47,2,235,21,0,112,0,11,22,33,75,340,4,27,0,524,1097,227,8,1,2,32,10,14,0,98,422,0,33,17,0,1434,107,5,0,15,20,13,6,11,0,0,0,0,0,2,1,7,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3/12/25,,
763,763,M. Bright,Attacker,15,2024,0,21,98,9,46,0,0,7,1,1,48,82,7,9,99,20,0,42,130,21,3,49,51,39,3,43,34,146,9,7,95,1,7,12,0,7,1,679,7,1,14,142,8,1,81,1,16,4,14,10,42,3,49,0,34,150,35,17,1,7,2,7,20,0,61,66,1,8,11,0,337,21,0,0,7,4,4,2,28,1,0,0,1,0,0,8,1,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
764,764,S. Yates,Attacker,7,2024,16,28,254,7,126,22,0,38,1,6,22,198,11,9,272,61,1,53,220,28,23,121,101,117,4,80,96,365,32,10,264,22,12,13,0,17,5,1407,18,18,10,248,8,5,99,0,17,41,17,40,116,0,53,0,115,373,44,32,5,12,9,29,11,2,88,179,5,21,6,0,755,110,39,1,18,10,4,9,11,2,3,3,1,0,1,1,2,2,0,0,,0,0,0,0,1,0,0,1,1,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
765,765,Adriana,Attacker,7,2024,0,26,372,23,133,0,6,41,1,2,19,168,41,15,386,99,0,74,187,26,6,73,122,83,7,109,147,503,30,27,381,7,16,30,4,9,5,1885,21,14,5,308,14,6,114,2,50,30,10,15,135,0,133,0,116,508,143,43,7,23,13,24,15,1,99,277,6,13,7,1,931,69,1,1,12,4,9,33,4,3,3,3,1,0,1,5,4,1,0,6,,0,0,0,1,0,0,0,2,2,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
766,766,E. Sams,Defender,7,2024,0,28,1219,0,93,0,14,1,3,1,31,131,1,20,1302,171,0,11,162,28,28,97,168,326,0,90,112,1415,4,2,1254,1,0,76,17,28,0,2455,27,83,1,218,17,0,65,0,2,21,21,56,500,2,2,1,907,1470,532,5,1,1,29,6,15,3,50,396,1,78,90,1,1831,81,0,2,0,8,45,0,16,0,1,0,0,1,1,0,39,19,0,0,,0,1,10,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
768,768,I. D'Aquila,Attacker,8,2024,0,14,109,1,52,0,1,6,1,2,33,38,6,7,109,21,1,21,71,14,3,28,65,26,0,58,47,173,2,7,108,1,7,19,0,4,2,453,4,0,10,107,6,2,43,0,8,6,3,7,53,0,22,0,39,174,48,10,1,5,0,1,18,0,25,71,2,7,6,0,263,13,0,0,3,1,3,1,15,1,1,1,1,0,0,4,1,0,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3/12/25,,
770,770,U. Kanu,Attacker,14,2024,0,12,155,8,40,0,0,8,0,1,16,109,8,10,159,79,3,34,125,12,6,54,56,82,1,46,54,215,9,7,159,3,5,24,0,15,5,756,10,4,2,131,10,1,71,0,15,15,17,21,55,2,43,2,86,215,24,21,3,4,16,12,10,0,61,76,5,10,14,0,436,48,0,0,10,6,6,3,6,3,2,0,0,0,1,2,12,1,0,0,,2,0,4,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,3/12/25,,
771,771,E. Pikkujämsä,Defender,14,2024,0,3,94,1,18,0,1,2,0,0,2,7,0,3,109,15,0,0,9,3,2,5,20,13,0,9,10,123,0,0,105,1,0,4,5,2,0,252,3,15,0,24,3,0,4,0,1,0,1,4,62,0,1,0,76,129,44,0,1,1,5,0,1,0,3,34,0,11,6,0,160,4,0,0,1,1,7,0,1,0,0,0,0,0,0,0,0,6,0,0,,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,3/12/25,,
772,772,Ary Borges,Midfielder,14,2024,0,14,360,8,43,0,0,6,2,0,22,86,5,14,373,73,0,8,108,14,10,52,79,107,2,62,89,435,6,6,356,2,6,42,3,16,1,826,10,13,4,108,12,0,56,3,14,11,17,26,123,3,13,0,189,452,133,2,0,0,10,6,13,2,43,186,1,17,22,0,605,43,1,2,5,14,12,2,9,1,0,0,0,0,2,0,2,1,0,0,,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,3/12/25,,
775,775,M. Barcenas,Attacker,16,2024,0,10,98,3,27,0,0,4,0,0,0,58,4,11,98,24,0,14,58,10,3,29,32,25,0,29,38,130,3,4,98,0,2,9,0,14,1,446,5,0,5,63,11,0,29,0,7,8,8,17,41,0,25,1,32,130,26,5,0,4,1,4,0,0,29,66,1,3,2,0,231,29,0,0,4,4,1,8,0,1,0,0,0,,0,1,3,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
776,776,S. Enge,Defender,16,2024,0,1,20,0,6,0,1,0,0,0,1,0,0,0,23,1,0,0,1,1,0,0,10,4,0,2,4,31,0,0,21,0,0,4,2,0,0,90,1,3,0,11,0,0,1,0,0,0,0,0,19,0,0,0,19,33,6,0,0,0,0,0,1,0,0,4,0,8,4,0,39,0,0,0,0,0,6,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
779,779,L. Silano,Attacker,9,2024,0,15,45,3,35,1,0,6,0,0,9,31,5,3,51,15,1,8,40,15,0,14,33,20,0,33,27,81,6,4,48,1,5,4,0,3,1,234,0,6,15,56,3,1,26,1,7,1,9,3,20,0,16,0,24,84,17,3,1,2,1,8,7,0,19,28,2,0,1,1,141,12,1,0,0,5,0,3,2,1,1,0,0,0,0,4,2,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
780,780,C. Ricketts,Midfielder,9,2024,0,4,12,0,2,0,0,0,0,0,1,11,0,0,12,1,0,5,12,4,1,6,5,7,0,3,3,17,0,0,12,0,0,3,0,2,0,18,0,0,4,12,0,0,6,0,0,1,1,3,3,0,4,0,3,17,4,3,0,0,0,1,0,0,6,9,0,2,0,0,35,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
782,782,L. Bosselmann,Goalkeeper,9,2024,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
784,784,G. Carle,Defender,9,2024,0,29,716,3,203,1,7,40,4,3,36,185,39,25,763,92,1,39,221,29,30,112,270,116,0,159,140,996,29,2,731,9,1,107,19,48,0,2213,24,47,5,456,21,0,109,0,5,10,27,78,522,3,22,0,404,1033,255,13,9,12,35,10,22,2,87,368,0,111,53,0,1725,98,4,2,4,12,68,5,14,0,0,0,0,0,3,1,218,6,1,0,,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
785,785,P. Metayer,Midfielder,9,2024,0,23,431,4,93,0,0,15,3,1,31,95,15,21,443,81,0,21,126,23,20,67,133,51,3,96,101,566,14,1,433,3,1,55,3,22,1,1212,13,12,10,234,18,0,59,0,5,3,10,42,249,3,16,1,241,576,175,7,3,6,24,8,17,1,42,205,1,37,30,0,920,53,0,1,5,4,22,2,14,1,0,0,0,0,2,0,71,9,0,0,,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
787,787,J. Harris,Defender,4,2024,0,11,253,0,59,0,2,2,4,0,14,23,2,20,289,36,0,2,37,11,8,21,88,64,0,34,21,360,2,3,277,0,1,31,11,5,0,804,9,36,2,99,16,0,16,0,3,0,3,13,181,1,5,0,203,377,111,0,0,1,9,1,7,0,9,86,0,54,45,0,481,14,0,0,1,3,31,2,7,0,0,0,0,0,3,0,1,9,0,0,,0,0,1,0,,1,1,0,0,0,0,,0,0,0,,0,0,0,0,0,,3/12/25,,
788,788,B. Olivieri,Midfielder,4,2024,4,24,359,14,136,11,3,42,3,1,34,263,27,26,386,95,1,81,297,24,17,121,138,96,4,121,155,517,22,9,381,20,14,44,0,35,4,1595,17,27,7,310,23,4,176,2,23,32,50,52,150,6,51,0,152,524,123,39,15,12,17,24,21,2,155,254,4,17,8,0,978,108,15,1,9,34,5,5,13,2,2,1,2,0,2,8,27,2,1,1,,0,0,1,1,,0,0,2,2,0,0,,0,0,0,,0,0,0,0,0,,3/12/25,,
789,789,S. Hirst,Midfielder,8,2024,0,8,86,1,19,0,0,0,0,0,6,12,0,4,88,13,0,3,18,8,4,8,28,30,0,23,27,115,1,0,87,0,0,9,0,2,0,286,3,2,5,36,4,0,10,0,1,0,1,6,38,0,2,0,52,116,21,1,0,0,1,0,4,0,6,36,0,5,0,0,150,6,0,0,3,0,3,2,2,0,0,0,0,0,0,0,0,2,0,0,,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3/12/25,,
792,792,J. Nighswonger,Midfielder,5,2024,9,28,633,12,293,19,4,87,3,4,22,199,61,19,675,127,0,32,221,28,19,129,281,269,0,178,189,898,25,8,623,34,0,75,8,43,1,2096,23,42,5,514,16,0,92,0,20,44,22,62,457,5,25,1,312,956,41,13,24,12,18,9,8,3,84,397,1,103,39,0,1675,115,39,3,10,11,59,8,14,1,0,0,1,0,3,0,172,7,0,2,,0,0,59,0,1,0,0,1,1,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
793,793,S. Holmes,Defender,6,2024,0,19,390,5,111,6,2,24,1,0,24,64,18,23,428,51,0,14,88,19,14,55,149,164,1,78,77,569,4,1,421,4,0,62,13,14,0,1185,12,38,7,233,22,0,33,0,6,2,4,28,257,0,11,0,282,577,79,8,4,7,25,10,9,0,24,150,0,71,41,0,890,40,6,0,4,3,46,4,15,0,0,0,0,0,2,3,56,10,0,0,,0,0,26,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
794,794,R. Reyes,Defender,8,2024,0,26,733,1,129,0,5,17,2,0,47,170,17,26,770,125,2,41,217,26,18,124,199,183,0,135,187,948,6,4,752,3,0,87,6,36,0,1824,21,37,5,318,24,0,93,0,5,24,24,54,409,5,19,0,467,969,190,15,3,2,36,12,13,1,80,306,0,64,46,0,1534,90,0,1,5,10,43,1,34,0,0,0,0,0,0,0,181,5,1,0,,0,,36,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3/12/25,,
795,795,K. Fischer,Midfielder,14,2024,0,24,185,6,83,0,1,16,7,1,20,232,16,23,193,62,0,61,252,24,10,114,84,56,7,77,77,268,17,10,185,2,4,17,0,27,1,1128,12,8,12,220,16,0,138,1,16,37,51,37,87,10,40,1,63,277,57,28,2,10,18,33,13,1,125,132,1,7,5,0,621,107,2,1,8,33,2,3,7,1,0,0,1,0,2,6,16,0,1,0,,0,0,3,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,3/12/25,,
797,797,S. Camberos,Attacker,17,2024,0,10,119,2,65,1,0,20,1,1,19,86,19,12,124,28,0,31,105,10,10,47,64,38,2,56,45,188,6,2,124,3,4,19,0,13,1,697,8,5,2,146,11,1,58,0,4,6,14,23,59,2,35,0,38,188,46,11,3,12,7,9,10,0,48,89,1,8,9,0,377,38,1,0,7,11,4,2,9,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
